,year,pol,sentences,ocr,loss_distilbert,loss_hmd_distilbert,loss_bnert-time-st-y,loss_bnert-time-y,loss_bnert-time-y_masked_25,loss_bnert-time-y_masked_75
17,1853,lib,"IRE°L'RVATION OF LIFE FROM SHIPWRECK.Yesterday a meeting of the general committeeefofLthifee'l°f Al National Institution for the PreservationA-I.l7lo,l3Bhhiil3wcraepetkainwatsahmehldertatpetrhreettoffiincteßhs,eNeATh.oah,inn-strelvete,%80 observed present--Captain Davies,it,"" ' R. Hall, R.N. ; Mr. Edward Hurry, i,CCaamppttaaajieinnr~;-(Hardy, R.N. ; Captain Ommanney,-r.u.altner, Captain Washington, R.N. ; CRaptain. Ward,`'',l\i-, inspector of life-boats to the institution.read the minutes ofther previous 'meeting, the following rewards were or-ed to be granted :The suns of 4/. 10s. to several men for their praise-Worthy services to the crew of thee esdchaoonsheerrtNtaivinae--11130, of Guernsey, which was wrecked kThe men having, with*ll'° off the Isle of Wight.effect-. eunett's rocket apparatus, sutcrcaeneddeedd111 g a communication with thecrew Were,",0.7882,643.5569336138315,76.20251957504823,71.0870743701712,71.37292435630391,70.93791497494198,71.38429237118461
18,1854,con,"258 guns. During thestay of the squadron at Honolulu his Majesty of the Sand-wich Islands made an excursion on board the Virago, everyhonour ,being paid to him, salutes being fired, and the'yards manned. His Majesty announced his determinationof enforcing a strict neutrality during the present war.CHARLESTON, SEPT. B.—We are in the midst of a heavyN. E. gale, which has been bloWing for twelve hours with-out appearance of moderating. Extreme loss to the ricecrop must ensue from the excessive rise of the tides.Most of the rice plantations are necessarily overflown, andbeing in the midst of the harvest, a large portion of",0.9433,72.14062809499472,6.987556312774189,6.837609243170794,6.734997239433916,6.558214266397572,6.6394212743197745
19,1831,lib,"during the raging of thecholera on the Continent, ships were permitted to bring fromthence goods of all sorts, when, at this moment, ships conveyingcoals, a mineral, are prevented from proceeding by his Majesty'svessels of war.Mr. J. J. VI RIGHT, in moving the fifth resolution, ob-served, that he begged it to be distinctly understood that, 'in proposing the next resolution for the adoption of themeeting, he was very far from meaning to cast any reflec-tion on the professional character, or to impugn eitherexpressly or by inference the skill or knowledge of any ofthe medical gentlemen who composed the late MedicalBoard of",0.9243,87.54890334873491,7.280974105281262,6.896253534899712,6.830782061020692,6.645723658492947,6.709756525371252
20,1857,lib,"(I'..tic. 20,219.)GREAT HANDEL FESTIVAL AT THECRYSTAL PALACE. Under the especialpatronage of Her Majesty the QUEEN and H.R.H. PRINCEALBERT. Notice is given, that applications for tickets forplaces, reserved andnumbered as stated, are one guinea eachfor each performance, or at two guineas and a half for oneplace for the series of three performances, can now be re-ceived, and the places secured in numerical order, at theCrystal Palace, or by letter addressed to the Secretary there ;at the Temporary Offices of the Company, 79, Lombard-street; and at the Central Ticket Office, No. 2, Exeter-hall.The seats which are at present disposable consist of fourblocks",0.9625,30.03578566775989,3.1566921416718343,3.193646380807931,3.1538680924925635,3.126514867645802,3.1245464626424697
21,1860,lib,"10West India, California, Vene-yzuela, Chili, Peru, Grey-town, New Granada, Am. ../Maw —11-. yMay —,.yrISontkamp. ,1:11ay 14The Progres de Lyon contains the fol [towingnote :—"" M. de la Rochafoucauld, who has offer ed thePope 12 rifled cannon for his army, has asked permission ofthe Minister of War to purchase them in the ?renal]. arsenals. Marshal Randon has replied that it is imp ossiblefor him to grant the request, inasmuch as the Goyim .nmentneither gives nor sells cannon.""The Mysterious Power of the Mageet is most best .tifullydeveloped by Mr. F. M. HERRING, of 32, BasinghaJl. street,in his Patent Magnetic Brushes and Combs,",0.8561,219.6906668458982,22.83102650146312,21.773366939498324,21.8687189785899,20.94939416600374,20.952151435521955
22,1826,lib,"so profound and interesting. Amongthese worthies, we may class the writer of an article inthe Herald of this morning, upon the Corn Laws,which will be found in our last page. The writer verygravely says that "" the Corn Law question is a greathumbug ;"",and nobody who reads his article will doubtthe truth of the observation, for he has cooked up apretty kettle of fish out of the Corn Laws. He says thatimportation is a "" humbug,"" except it be subject at alltimes to a fair tax, about 12s. per quarter, which wouldbring the price up to about 605., and farmers",0.9269,46.84849204694024,5.829068430832002,5.597637517858169,5.569310888996374,5.405100265163589,5.368896846487981
23,1802,none,"It gives me great pleafure to find you fo fonunate in youraffairs, and to learn from you that you have fucceeded fo wellwith the Fie As& Cowpony. Indeed him* is due to your ta-lents and Induftry. I confider you one se Dawes lirturtis fa-vostrites, and if ever I am to be admitted into her Court,l thinkit will be through your vjcsaite mod isdredellias.""The letter to Mr. Newton, an Attorney of Stock-port, was then read. It cautioned him againftmortgaging or difpofing of Mr. Hatfield's Efiatain C hifiirty as the Plaintiff had fecurities upon them.Serjeant Coca s 1., in reply, laid, that",0.8808,156.80517636025715,24.0636338658506,23.926738863215043,23.9749054044601,22.32048242282635,22.356027171385264
24,1863,lib,"hon. gentleman had they not been preceded by aspeech which appears to me to have introduced to the con-sideration of the house principles so dangerous—(bear,hear)—l would even say so monstrous—(hear, hear)—thatthink it hardly becomes the house, after having heard suchan address from the Government, to allow the debate toclose in silence without attempting to obtain some evidencethat the opinions which have been advocated to-night bythe Chancellor of the Exchequer are at least shared by hiscolleagues, and especially by the First Minister of theCrown, (Hear, hear, and a laugh.) The speech of theright hon. gentleman was at once answered by my",0.984,70.86978865390533,4.581971740301822,4.561611662431604,4.512350958494858,4.547829592096509,4.553641286019099
25,1853,lib,";Hodgson, Birmingham.Michael Robinson, linen draper, Halifax, Dec. 16, andJan. 27 following, at eleven, at the Leeds District Court.Young, official assignee, Leeds ; Brierley, Halifax.Robert Walker, grocer, Stalybridge, Dec. 10 and Jan. 5,at twelve, at the Manchester District Court. Lee, Man-chester, official assignee ; Hampson and Sons, Manchester.Douglas Bradbury, builder, Derby, Dec. 9 and 30, atten, at the Birmingham District Court. Harris, officialassignee, Nottingham; Motteram and Knight, Birmingham.John Hodges and John Foster Hodges, hosier 4, NewBond-street, Nov. 28 at two, and Jan. 7 (and not Dec. 7,as previously advertised) at ore, at the Court of Bank-ruptcy. Nicholson, official assignee, Basinghall-street ;Depree",0.9555,24.786709397154006,3.7743614477419856,3.9248782024071383,4.014674829068531,3.9955974181898397,3.9903238371185323
26,1803,lib,"se the. l'nost, bratitiin I Specimensto oe me: within Creel; •In-rd will thegreatest variety *of ititijeCti illustrative of the Heathen My-•thology; and the VabulOtts History of the AnCients. •Those who ,have not learned to,study Gent; with criticalexactness, may, on viewing them in the dress. of painting, re,cognize a thousand bes.uties, feet. their curio...tidy theirtaste formed, and the it knowledge enlatzed. • .• •The Engraving.; will. be accompithq. with approp6ateexplanation, and in the course of the. Work a copious Preface'will be given A List of Subscribers will he printed,. • -Persons deskaus of early Impressions, are requested to send..in their names",0.7255,584.0920186103133,60.5187909379182,58.68874565873256,57.80592251661727,58.06233870508911,57.755695156904416
27,1845,lib,"HERRING FISHING.BERWICK, SEPT. 12.—This week a number of ourboats are laid aside for the season, and the landsmen areemployed in'the operations of the harvest. The fisher-men are still eager to get fish, and every night a fewboats have been out trying. Monday night one boat gottwelve crans ; Tuesday, highest take two crans ; andthis morning a few boats have from two toeight crafts. Prices are very high, eighteenshillings per cran, and the fish are good in quality.Next week the moonlight will be greatly in favour ofthe fishing. The weather is now all that the fishermencould want, and we believe",0.9533,54.07412173275123,8.299123462879377,8.158569767973672,8.1087766022613,8.102889960022392,8.056332632493648
28,1857,lib,"heard of factious combinations ; tee as they thought would effect a useful and prudentand if so, it was owing to the pressure of a combination extension of the county franchise ; and it was only whenthat the noble viscount acted in a manner which he de- on a close examination of the bill itself, it was found toeared to be inconsistent with the duty ho owed to the be so drafted as not to admit of those atnendments, anddignity of the Crown. I have, my lords, trespassed it was felt it would be a waste of the time of",0.9108,100.34583312521737,10.87608304226563,11.56477078972649,11.406731056676474,11.457697945316077,11.535605527077944
29,1855,lib,",Kirkhsm, on TUESDAY, thetwenty-first day of August, at Three o'clock in the afternoon. ineleven lots. They c unwise a very desirsbie farm called Pasture;Barn Farht, containing 382 acres and upwards, in a ring fence. Also,the well-accustomed Inn, and several Plots of Freehold Land, situate'in the townships of ltedlar-cum,Wesham and Warton, in the irrish,Kirkham, in the cotinty of ancaster. Also, a' desire, le FreeholdResidence at Poulton-on-the-Fylde, suitable fur a small: genteelfamily. Also, the Manor of Mach Urswick, or Westbte Lands, nearUlverston, in th Mineral District of Furness, in North Lancashire,together with certain Carriage Moneys or Rents, amounting to 2/2s 714 cl.",0.867,156.25992778661015,16.653865237677856,17.70090031094171,17.810593229478517,16.812358302160703,16.856785641955067
30,1861,lib,"7 per cent. Pref.... all - -• 25 Stockton & Darlington all 374 384 20 Sambre & Meuse ...... all 61 81existing primitive native means of conveyance by 25 Do , 13 74 84 p 10 Do. 54 per cent. Pref..... all 1s 1 s 95 5 6 p 20 San Paulo, lim, g. 7 p.c. 4bullock hackery being now totally inadequate to N l'i,3ft9V7aelew, 1860 lOO - - 20 S.Aust &Lomb Venetin 16 11 11 174the requirements of the trade of the coun- at Do Pref. No. 1 - - 26 Southern of France.... all 25 2620 S. East",0.7866,243.48484973323005,11.844515562734687,11.828717621086831,12.002126212115524,10.790724309934818,10.795961043351399
31,1863,lib,";partridges,oB Od to Os Od ; woodcocks, Os to Os Od ; snipes, Osto Os Od; teal, Os Od to Os Od ; wild ducks, Os Od to Os Od ;widgeons, Os Od to Os Od ; plovers, Os Od to Os Od each ;guinea fowls, Os Od to Os Od ; roasting pigs, Os Od to Os Odeach; Ostend fresh butter, 9d to Os lld ; English, lidto is 1d per lb ; English eggs, 7s Gd to 7s 6d ; French do.,4s Od to 6s Od per 100 ; leverets, 2s 6d to 3s 6d each.",0.8692,8.87721085990515,2.3490682209534737,2.3797718766676663,2.361773709460311,2.2410523672776823,2.246814532333094
32,1818,rad,"PRICE (W STOCKS THM. DAY AT ONE O'CLOCK.• Monk gtork 5 per Ceet. Navy 105113 per Cent. Ned. 'Wilt Haab 93 94 p -3T 7$ - - BliPek.ConAnl4 for A. ISM Long Ana.4 per Cent. Ezdalatr HUN 10 13 pTILE STATESMAN.- -LONDON:• 111VIIISIATe MANCH 12, 1818.•by the Shipping Intelligence tq-day we observe,with much satisfaction, that so losses hue been sus.taitteJ on the Leith coast.•The Indemnity Bill was fully discussed last nightIn the House of Commons, on the third reading.—The debate afforded ample scope for eloquence andnnergy in displaying the iniquity of the measureswhich have been pursued by a corrupt and",0.8483,777.8058745633132,76.11296718517109,75.86324301210507,73.41426475356023,74.50415620412086,75.77875049507422
33,1813,none,"enemy's fire.The handfull of his Majesty's troops employed onthis occasion, displayed the greatest bravery—nearlythe whole of them having reached the fort, and madeevery eff,ift to enter it; but a galling anddestructivefire being kept up by the enemy, within the block-houses and from behind the picketing, which com-pletely protected them, and which we had not themeans to force, the Major-General thought it mostprudent tint to continue lOnger so unavailing a con-test : he accordingly drew off the assailants, andreturned to Sandwich, with the loss of twenty-fivekilled, as many missing, and about forty wounded.Amongst the former are Brevet Lieutenant-ColonelShorn, and Lieutenant J.",0.7243,109.743923215919,7.066289350987238,6.5803404865675885,6.484319717833966,6.466391056946583,6.522954829062645
34,1861,lib,"-14401 26 South Atistemilaa laad all U PS $60/11111TURY lITOC2iII. MOM 1 fleunartrie Tel. Scrip,. an I 1--I 1 Reslatam an No. lila I ihmus. 114 I a Wm& I saw ufk s matoooo 10 DD.. o, ,its, ide. all 11101011111 it. W.Nuth.4p.aass&Julr WO 111 1* - 12,6"" 10 Trut*A6.4 Alumna1lUll IL Nadelkiipmllam&meot. IN it 11l , limited) First Issue 1 1 I Pie -*UV 116. R. Bash 4p.et lan.tti lily 1100 94 100 - WOO 05 Tnutit Ln.eu.U.Canads II -•- -1 -. It 11•0111* B. Nat. 4p. 01. ""100 91 a - 15.1.000 6 len. K wodorm Ti). (1.4",0.4429,1135.909209561703,176.49274350959027,178.10793379792165,177.40543560736413,177.56843753369475,176.39767024883017
35,1852,lib,"cabs, andalways have that ugly building before our drawing-roomwindows."" As for the said drawing-rooms, as the offernow before us comprehends pecuniary compensation tothe owners of property said to be injured, that is a ques-tion of X. s. d. As to the vulgarizing of the Park, thedust at Knightsbridge, and the stoppage of Piccadilly,we really do not calculate on an average attendance ofmore than ten thousand persons a-day, and that will behardly a sensible addition to the traffic of that tho-roughfare. But, as this is only the real objection,and the only one at all likely to be fatal, wewill just take",0.963,62.174401949610626,6.028823136505947,6.017572466679344,5.999964367751391,5.7891660027952625,5.81157336122173
36,1858,lib,"make me would find out. She :rangdid not i tell one Ithe bell, and the s.er-shetenant of this house."" She said, "" Don't you wish wants came. I said if she did. not in form incyou may get it ! I will see you at the first."" whether she had been or not I wou old leavesaid I was willing to pay the rent. She said, "" I the house. She called me a gre&t, many names.daresay you will want me to give you the cheque I was very much excited, and I sai d "" Youfor it. I did",0.9424,83.61243755702475,23.873801970371634,24.18997085751104,24.2828413414355,23.499565815372655,23.52863394976745
37,1865,lib,"PROVINCIAL SHARE MARKET&ad Igrozootb Orr. 11-)alas today: Lancashire and Yorkshire,120-London and North Western, In: i i i 3-Manchester. elBald, and Lin-oh:shire. 571 - Metsopolitan. 1861-North British.62 zd -North EasternOmmkk capital stock, 110-South791-North Union A, 219 Buffalo and Lake Huron. 111rI0.16 -Orand Trunk of Canada. /11 -Great Western ot Oinada,151 11-16 1-M4e, 29 591-fillsola Control, 8114 31-iong Bank.141-umpire Marino (Waited), i p.-Thames and Mersey Marino(Uralt•d). 61 p.-17nlon Marine ;Limited), 1 is-National Steam(Limited), 31 y 5-16 7-161 -Pacific Steam, 964.MAI(CINI72IO4. OCT. t-A moderate general barium only wasdone, and prices in some Instances dosed rattier lower.Boickow, Vaughan and Co. (Limited). a. 4 -Cmitaoliattod",0.6088,525.8006465940235,43.41255197324603,44.614715789225045,44.43930674502817,43.724478183369875,43.82995750711681
38,1827,lib,"tran-quillity, as if no such accident had happened. Themost frivolous disaster which could befal himselfwould occasion a more real disturbance. If he wasto lose his little finger to-morrow, he would not sleepto-night; but provided he never saw them, he willsnore with the most profound security over the ruinof a hundred millions of his brethren—and the de-struction of that immense multitude seems, plainly,less interesting to him than this paltry misfortune ofhis own.""—Morning Herald.The great and opulent town of Liverpool is justnow suffering, it would seem, under one of thosesevere and vexatious visitations, an over-zealons In-spector of Taxes, who is making surcharges,",0.968,57.22781095062735,7.631029375554704,7.518257992642174,7.515800887179538,7.154579032689994,7.186995630782313
39,1866,lib,"Ancient Remains,"" and Lieut.-ColonelMiles's ""Egypt and a Journey to Palestine,"" bothproceed slowly. Of fiction we have a plentifulallowance of the regular sentimental type. Thestory of "" Idaho,"" is continued, and seemingly ap-proaches the final catastrophe, but it is unmercifullyspun out, and the author keeps his hero and heroinein perpetual agonies. The last paper in the number,on "" Gunpowder and. the Egyptians,"" arrives at theconclusion that the knowledge, if not the invention,of gunpowder may safely be ascribed to that ancientrace.FRASER'S MAGAZINE.—"" Military Reform"" is thefirst topic that meets us in this number, and seve-ral different methods are proposed to make ourarmy",0.9658,156.90345562874793,7.671319994631468,7.102703205769184,7.126202585118323,7.339987608343566,7.340071608316195
40,1851,lib,"the whole of the documentsdid not belong to him. On examining the place, the officersfound a truckload of circulars drawn up with a cunningand skill calculated to deceive the devil himself, or atleast the most knowing. Also a number of letters frompersons who had been and were about to be victim-ised ; in fact, the assortment presented a "" grandexhibition"" of documents, the most perfect that humaningenuity could devise for carrying on a gigantic systemof swindle. Amongst the things so found were thirtybills, amounting in the whole to 3,5171. Bs., and aboutthe same number of bill• stamps in blank, with",0.9552,62.88848910888482,5.267015359625834,5.124587996387246,5.122231691881151,5.005792305946411,5.018157022842541
